Order_ID,Order_Date,Product_Category,Customer_Location,Marketing_Channel,Supplier_ID,Price,Customer_Rating
O100344,2025-05-02,Home & Kitchen,Mumbai,Social Media,Supplier_12,3893.55,2
O100345,2025-05-02,Beauty,Kolkata,Social Media,Supplier_16,1842.42,3
O100346,2025-05-02,Books,Kolkata,Direct,Supplier_15,141.14,3
O100347,2025-05-02,Home & Kitchen,Mumbai,Email,Supplier_7,3698.61,1
O100348,2025-05-02,Books,Hyderabad,Search Engine,Supplier_10,4998.69,1
O100349,2025-05-02,Electronics,Chennai,Referral,Supplier_4,2088.81,1
O100350,2025-05-02,Electronics,Delhi,Direct,Supplier_3,4929.04,2
O100351,2025-05-02,Home & Kitchen,Delhi,Direct,Supplier_18,794.37,4
O100352,2025-05-02,Home & Kitchen,Delhi,Referral,Supplier_1,1552.91,2
O100353,2025-05-02,Toys,Mumbai,Social Media,Supplier_13,936.56,1
O100354,2025-05-02,Beauty,Hyderabad,Search Engine,Supplier_18,2428.36,5
O100355,2025-05-02,Toys,Bangalore,Social Media,Supplier_8,4005.21,3
O100356,2025-05-02,Beauty,Kolkata,Referral,Supplier_11,1769.24,3
O100357,2025-05-02,Toys,Mumbai,Referral,Supplier_10,4540.52,3
O100358,2025-05-02,Books,Bangalore,Search Engine,Supplier_4,2769.67,3
O100359,2025-05-02,Home & Kitchen,Kolkata,Referral,Supplier_4,2380.58,5
O100360,2025-05-02,Electronics,Kolkata,Referral,Supplier_4,3956.48,1
O100361,2025-05-02,Beauty,Hyderabad,Search Engine,Supplier_12,597.07,4
O100362,2025-05-02,Beauty,Chennai,Direct,Supplier_8,3891.39,3
O100363,2025-05-02,Electronics,Delhi,Social Media,Supplier_13,1290.46,4
O100364,2025-05-02,Toys,Bangalore,Direct,Supplier_8,1475.98,2
O100365,2025-05-02,Beauty,Mumbai,Direct,Supplier_3,3037.32,2
O100366,2025-05-02,Books,Bangalore,Social Media,Supplier_12,4519.48,3
O100367,2025-05-02,Home & Kitchen,Chennai,Direct,Supplier_18,2934.19,1
O100368,2025-05-02,Electronics,Delhi,Search Engine,Supplier_15,3279.85,5
O100369,2025-05-02,Home & Kitchen,Bangalore,Social Media,Supplier_14,3905.31,3
O100370,2025-05-02,Beauty,Chennai,Email,Supplier_9,1370.69,2
O100371,2025-05-02,Beauty,Mumbai,Direct,Supplier_5,4153.44,2
O100372,2025-05-02,Electronics,Hyderabad,Referral,Supplier_15,2148.0,4
O100373,2025-05-02,Books,Kolkata,Social Media,Supplier_8,960.71,5
O100374,2025-05-02,Clothing,Mumbai,Email,Supplier_3,1815.58,3
O100375,2025-05-02,Electronics,Delhi,Referral,Supplier_12,1306.04,1
O100376,2025-05-02,Clothing,Kolkata,Email,Supplier_5,1220.7,4
O100377,2025-05-02,Toys,Mumbai,Direct,Supplier_9,1484.56,5
O100378,2025-05-02,Clothing,Mumbai,Referral,Supplier_20,986.56,4
O100379,2025-05-02,Books,Mumbai,Direct,Supplier_3,3371.74,1
O100380,2025-05-02,Toys,Mumbai,Referral,Supplier_8,2941.96,2
O100381,2025-05-02,Clothing,Kolkata,Social Media,Supplier_13,3277.37,3
O100382,2025-05-02,Toys,Delhi,Search Engine,Supplier_8,1784.25,3
O100383,2025-05-02,Clothing,Chennai,Search Engine,Supplier_5,3871.69,1
O100384,2025-05-02,Books,Bangalore,Email,Supplier_7,735.08,3
O100385,2025-05-02,Clothing,Hyderabad,Referral,Supplier_5,2898.57,3
O100386,2025-05-02,Clothing,Bangalore,Direct,Supplier_9,1449.72,4
O100387,2025-05-02,Clothing,Bangalore,Social Media,Supplier_5,2685.29,1
O100388,2025-05-02,Electronics,Hyderabad,Social Media,Supplier_8,1685.82,4
O100389,2025-05-02,Electronics,Kolkata,Social Media,Supplier_12,3973.51,3
O100390,2025-05-02,Electronics,Delhi,Search Engine,Supplier_4,4467.23,5
O100391,2025-05-02,Books,Hyderabad,Direct,Supplier_9,3738.65,5
O100392,2025-05-02,Toys,Delhi,Social Media,Supplier_14,960.36,4
O100393,2025-05-02,Beauty,Kolkata,Social Media,Supplier_19,1446.85,2
O100394,2025-05-02,Clothing,Bangalore,Email,Supplier_13,4604.85,2
O100395,2025-05-02,Clothing,Delhi,Referral,Supplier_3,2242.38,1
O100396,2025-05-02,Books,Kolkata,Referral,Supplier_4,4711.78,5
O100397,2025-05-02,Clothing,Kolkata,Referral,Supplier_1,2023.01,5
O100398,2025-05-02,Electronics,Chennai,Email,Supplier_1,4763.7,4
O100399,2025-05-02,Beauty,Hyderabad,Search Engine,Supplier_11,4636.12,3
O100400,2025-05-02,Home & Kitchen,Chennai,Email,Supplier_16,3336.58,1
O100401,2025-05-02,Clothing,Bangalore,Social Media,Supplier_4,143.25,4
O100402,2025-05-02,Electronics,Hyderabad,Direct,Supplier_7,2061.64,2
O100403,2025-05-02,Home & Kitchen,Bangalore,Social Media,Supplier_12,4565.05,3
O100404,2025-05-02,Beauty,Chennai,Social Media,Supplier_6,4437.04,1
O100405,2025-05-02,Home & Kitchen,Kolkata,Direct,Supplier_20,1018.2,3
O100406,2025-05-02,Electronics,Bangalore,Referral,Supplier_9,2055.99,2
O100407,2025-05-02,Toys,Hyderabad,Email,Supplier_8,4194.0,4
O100408,2025-05-02,Toys,Hyderabad,Search Engine,Supplier_14,2931.6,4
O100409,2025-05-02,Home & Kitchen,Bangalore,Social Media,Supplier_15,4251.77,5
O100410,2025-05-02,Books,Hyderabad,Social Media,Supplier_5,4150.18,4
O100411,2025-05-02,Home & Kitchen,Kolkata,Search Engine,Supplier_15,4546.66,5
O100412,2025-05-02,Clothing,Kolkata,Email,Supplier_6,674.38,4
O100413,2025-05-02,Clothing,Hyderabad,Social Media,Supplier_1,811.55,1
O100414,2025-05-02,Toys,Bangalore,Search Engine,Supplier_20,505.76,2
O100415,2025-05-02,Books,Chennai,Social Media,Supplier_9,4682.82,3
O100416,2025-05-02,Electronics,Hyderabad,Referral,Supplier_4,2428.3,2
O100417,2025-05-02,Clothing,Hyderabad,Referral,Supplier_2,415.19,2
O100418,2025-05-02,Toys,Hyderabad,Social Media,Supplier_6,1675.5,5
O100419,2025-05-02,Beauty,Hyderabad,Social Media,Supplier_2,1821.92,5
O100420,2025-05-02,Toys,Bangalore,Referral,Supplier_3,4066.84,1
O100421,2025-05-02,Clothing,Chennai,Social Media,Supplier_7,3703.84,3
O100422,2025-05-02,Clothing,Chennai,Email,Supplier_20,3478.0,4
O100423,2025-05-02,Toys,Delhi,Email,Supplier_17,207.13,4
O100424,2025-05-02,Electronics,Hyderabad,Direct,Supplier_9,4562.41,2
O100425,2025-05-02,Home & Kitchen,Hyderabad,Email,Supplier_9,1156.22,1
O100426,2025-05-02,Clothing,Delhi,Social Media,Supplier_19,3182.4,3
O100427,2025-05-02,Toys,Chennai,Social Media,Supplier_5,402.91,4
O100428,2025-05-02,Toys,Mumbai,Search Engine,Supplier_6,499.48,2
O100429,2025-05-02,Books,Kolkata,Email,Supplier_18,146.93,1
O100430,2025-05-02,Home & Kitchen,Mumbai,Referral,Supplier_1,2873.05,3
O100431,2025-05-02,Beauty,Chennai,Referral,Supplier_17,3183.96,2
O100432,2025-05-02,Electronics,Hyderabad,Direct,Supplier_14,347.27,2
O100433,2025-05-02,Beauty,Mumbai,Search Engine,Supplier_15,1523.38,1
O100434,2025-05-02,Home & Kitchen,Bangalore,Referral,Supplier_5,4272.13,1
O100435,2025-05-02,Home & Kitchen,Bangalore,Direct,Supplier_17,596.41,1
O100436,2025-05-02,Home & Kitchen,Delhi,Email,Supplier_11,1161.08,1
O100437,2025-05-02,Beauty,Chennai,Search Engine,Supplier_10,2179.52,3
O100438,2025-05-02,Home & Kitchen,Chennai,Search Engine,Supplier_17,4227.14,1
O100439,2025-05-02,Toys,Mumbai,Social Media,Supplier_1,1348.76,1
O100440,2025-05-02,Beauty,Hyderabad,Email,Supplier_5,4985.97,1
O100441,2025-05-02,Home & Kitchen,Chennai,Search Engine,Supplier_16,1840.78,3
O100442,2025-05-02,Toys,Mumbai,Direct,Supplier_7,1993.6,4
O100443,2025-05-02,Books,Mumbai,Referral,Supplier_12,698.32,2
O100444,2025-05-02,Home & Kitchen,Kolkata,Email,Supplier_8,3432.97,5
O100445,2025-05-02,Beauty,Kolkata,Email,Supplier_18,1292.98,2
O100446,2025-05-02,Clothing,Chennai,Search Engine,Supplier_1,3181.45,3
O100447,2025-05-02,Home & Kitchen,Mumbai,Search Engine,Supplier_20,1193.47,1
O100448,2025-05-02,Clothing,Delhi,Search Engine,Supplier_12,2000.57,3
O100449,2025-05-02,Toys,Delhi,Direct,Supplier_4,4297.69,4
O100450,2025-05-02,Books,Kolkata,Social Media,Supplier_12,3720.64,5
O100451,2025-05-02,Electronics,Chennai,Search Engine,Supplier_1,857.5,4
O100452,2025-05-02,Books,Hyderabad,Social Media,Supplier_1,3077.77,1
O100453,2025-05-02,Home & Kitchen,Delhi,Social Media,Supplier_3,3180.34,3
O100454,2025-05-02,Clothing,Delhi,Email,Supplier_12,543.79,3
O100455,2025-05-02,Clothing,Kolkata,Referral,Supplier_13,2382.45,1
O100456,2025-05-02,Beauty,Kolkata,Referral,Supplier_13,1377.28,1
O100457,2025-05-02,Clothing,Chennai,Direct,Supplier_9,2388.94,5
O100458,2025-05-02,Beauty,Kolkata,Direct,Supplier_18,3907.65,4
O100459,2025-05-02,Toys,Bangalore,Referral,Supplier_1,875.47,1
O100460,2025-05-02,Electronics,Mumbai,Referral,Supplier_6,704.19,1
O100461,2025-05-02,Home & Kitchen,Delhi,Email,Supplier_5,1419.65,4
O100462,2025-05-02,Beauty,Bangalore,Email,Supplier_4,4766.15,1
O100463,2025-05-02,Electronics,Hyderabad,Referral,Supplier_6,3764.34,5
O100464,2025-05-02,Clothing,Bangalore,Search Engine,Supplier_3,195.33,5
O100465,2025-05-02,Clothing,Chennai,Search Engine,Supplier_17,2064.92,4
O100466,2025-05-02,Electronics,Hyderabad,Email,Supplier_11,1361.25,2
O100467,2025-05-02,Clothing,Hyderabad,Social Media,Supplier_4,3226.91,5
O100468,2025-05-02,Toys,Kolkata,Referral,Supplier_20,2350.53,3
O100469,2025-05-02,Toys,Bangalore,Direct,Supplier_1,4826.04,3
O100470,2025-05-02,Electronics,Chennai,Search Engine,Supplier_4,1172.99,2
O100471,2025-05-02,Beauty,Delhi,Social Media,Supplier_3,2980.5,5
O100472,2025-05-02,Beauty,Kolkata,Search Engine,Supplier_10,3531.03,1
O100473,2025-05-02,Electronics,Bangalore,Social Media,Supplier_1,4145.27,2
O100474,2025-05-02,Beauty,Delhi,Referral,Supplier_4,2094.16,1
O100475,2025-05-02,Beauty,Bangalore,Referral,Supplier_19,3465.92,3
O100476,2025-05-02,Toys,Kolkata,Referral,Supplier_1,1585.69,2
O100477,2025-05-02,Beauty,Delhi,Email,Supplier_16,2233.83,5
O100478,2025-05-02,Books,Kolkata,Social Media,Supplier_19,4488.57,3
O100479,2025-05-02,Home & Kitchen,Bangalore,Direct,Supplier_20,4754.55,5
O100480,2025-05-02,Clothing,Hyderabad,Direct,Supplier_18,3622.2,1
O100481,2025-05-02,Books,Mumbai,Referral,Supplier_2,1934.32,5
O100482,2025-05-02,Beauty,Hyderabad,Direct,Supplier_6,4118.28,2
O100483,2025-05-02,Toys,Kolkata,Search Engine,Supplier_1,226.75,1
O100484,2025-05-02,Electronics,Kolkata,Social Media,Supplier_19,603.45,2
O100485,2025-05-02,Beauty,Kolkata,Social Media,Supplier_5,3340.73,1
O100486,2025-05-02,Toys,Delhi,Social Media,Supplier_2,1527.12,2
O100487,2025-05-02,Home & Kitchen,Chennai,Search Engine,Supplier_1,4761.79,3
O100488,2025-05-02,Beauty,Kolkata,Email,Supplier_16,2236.7,2
O100489,2025-05-02,Electronics,Hyderabad,Search Engine,Supplier_2,2203.89,3
O100490,2025-05-02,Toys,Mumbai,Social Media,Supplier_4,3422.59,4
O100491,2025-05-02,Toys,Kolkata,Social Media,Supplier_3,3861.09,5
O100492,2025-05-02,Toys,Kolkata,Social Media,Supplier_17,2430.24,1
O100493,2025-05-02,Home & Kitchen,Kolkata,Direct,Supplier_15,1148.6,5
O100494,2025-05-02,Beauty,Delhi,Email,Supplier_10,3889.21,3
O100495,2025-05-02,Home & Kitchen,Kolkata,Search Engine,Supplier_12,1669.72,3
O100496,2025-05-02,Clothing,Hyderabad,Social Media,Supplier_12,958.04,3
O100497,2025-05-02,Clothing,Bangalore,Referral,Supplier_20,3195.04,2
O100498,2025-05-02,Beauty,Chennai,Email,Supplier_7,543.22,5
O100499,2025-05-02,Home & Kitchen,Kolkata,Referral,Supplier_10,4859.63,3
O100500,2025-05-02,Electronics,Delhi,Email,Supplier_5,3198.75,4
O100501,2025-05-02,Toys,Hyderabad,Social Media,Supplier_20,4930.89,3
O100502,2025-05-02,Toys,Kolkata,Email,Supplier_20,1760.58,5
O100503,2025-05-02,Beauty,Delhi,Email,Supplier_11,4858.91,3
O100504,2025-05-02,Clothing,Bangalore,Social Media,Supplier_2,813.26,3
O100505,2025-05-02,Clothing,Mumbai,Referral,Supplier_16,299.4,1
O100506,2025-05-02,Toys,Kolkata,Referral,Supplier_12,261.62,3
O100507,2025-05-02,Beauty,Hyderabad,Direct,Supplier_16,2377.86,5
O100508,2025-05-02,Home & Kitchen,Delhi,Referral,Supplier_4,506.72,1
O100509,2025-05-02,Clothing,Delhi,Referral,Supplier_2,2609.62,1
O100510,2025-05-02,Home & Kitchen,Kolkata,Email,Supplier_10,1704.75,3
O100511,2025-05-02,Clothing,Delhi,Direct,Supplier_13,1744.58,3
O100512,2025-05-02,Clothing,Mumbai,Social Media,Supplier_19,3214.48,4
O100513,2025-05-02,Books,Delhi,Social Media,Supplier_15,899.18,5
O100514,2025-05-02,Clothing,Chennai,Search Engine,Supplier_1,3856.11,5
O100515,2025-05-02,Electronics,Chennai,Direct,Supplier_17,2951.95,2
O100516,2025-05-02,Beauty,Delhi,Email,Supplier_20,4583.23,2
O100517,2025-05-02,Beauty,Kolkata,Search Engine,Supplier_4,1887.72,5
O100518,2025-05-02,Home & Kitchen,Chennai,Search Engine,Supplier_20,4915.3,3
O100519,2025-05-02,Clothing,Hyderabad,Social Media,Supplier_9,2921.56,1
O100520,2025-05-02,Electronics,Chennai,Referral,Supplier_6,4869.67,4
O100521,2025-05-02,Home & Kitchen,Delhi,Email,Supplier_3,232.6,3
O100522,2025-05-02,Books,Kolkata,Direct,Supplier_2,3667.08,1
O100523,2025-05-02,Home & Kitchen,Bangalore,Search Engine,Supplier_18,4101.45,5
O100524,2025-05-02,Home & Kitchen,Kolkata,Email,Supplier_19,360.55,3
O100525,2025-05-02,Clothing,Kolkata,Social Media,Supplier_7,2936.95,4
O100526,2025-05-02,Books,Kolkata,Search Engine,Supplier_3,4029.52,2
O100527,2025-05-02,Home & Kitchen,Hyderabad,Search Engine,Supplier_18,2849.09,1
O100528,2025-05-02,Electronics,Mumbai,Social Media,Supplier_20,412.69,3
O100529,2025-05-02,Electronics,Delhi,Social Media,Supplier_20,3497.89,4
O100530,2025-05-02,Beauty,Mumbai,Social Media,Supplier_19,396.92,3
O100531,2025-05-02,Books,Bangalore,Email,Supplier_9,4105.6,5
O100532,2025-05-02,Books,Mumbai,Email,Supplier_16,310.87,1
O100533,2025-05-02,Beauty,Delhi,Email,Supplier_6,773.25,5
O100534,2025-05-02,Home & Kitchen,Delhi,Referral,Supplier_12,1448.03,5
O100535,2025-05-02,Books,Bangalore,Search Engine,Supplier_6,3203.49,2
O100536,2025-05-02,Electronics,Delhi,Email,Supplier_13,4884.16,5
O100537,2025-05-02,Electronics,Bangalore,Referral,Supplier_5,677.33,4
O100538,2025-05-02,Clothing,Bangalore,Search Engine,Supplier_13,799.27,1
O100539,2025-05-02,Books,Delhi,Email,Supplier_20,1907.46,2
O100540,2025-05-02,Home & Kitchen,Chennai,Social Media,Supplier_7,4197.47,3
O100541,2025-05-02,Beauty,Bangalore,Direct,Supplier_12,2389.43,5
O100542,2025-05-02,Beauty,Delhi,Email,Supplier_4,1675.89,3
O100543,2025-05-02,Home & Kitchen,Chennai,Direct,Supplier_5,2849.9,2
O100544,2025-05-02,Toys,Bangalore,Email,Supplier_16,1376.56,3
O100545,2025-05-02,Clothing,Chennai,Social Media,Supplier_4,2065.68,4
O100546,2025-05-02,Beauty,Hyderabad,Direct,Supplier_8,1729.77,2
O100547,2025-05-02,Books,Kolkata,Referral,Supplier_16,4040.29,1
O100548,2025-05-02,Clothing,Hyderabad,Social Media,Supplier_8,4628.85,1
O100549,2025-05-02,Books,Chennai,Direct,Supplier_17,3821.9,1
O100550,2025-05-02,Electronics,Bangalore,Direct,Supplier_14,2251.51,1
O100551,2025-05-02,Clothing,Delhi,Social Media,Supplier_12,2571.24,2
O100552,2025-05-02,Beauty,Mumbai,Social Media,Supplier_3,712.86,2
O100553,2025-05-02,Clothing,Delhi,Social Media,Supplier_20,3759.64,2
O100554,2025-05-02,Clothing,Mumbai,Search Engine,Supplier_2,3022.73,5
O100555,2025-05-02,Clothing,Mumbai,Referral,Supplier_13,4521.96,2
O100556,2025-05-02,Toys,Bangalore,Email,Supplier_11,1082.99,2
O100557,2025-05-02,Clothing,Chennai,Direct,Supplier_12,3822.66,2
O100558,2025-05-02,Books,Delhi,Email,Supplier_18,3454.89,1
O100559,2025-05-02,Electronics,Chennai,Social Media,Supplier_9,1402.64,4
O100560,2025-05-02,Home & Kitchen,Hyderabad,Referral,Supplier_7,3370.16,1
O100561,2025-05-02,Clothing,Bangalore,Referral,Supplier_6,4629.43,4
O100562,2025-05-02,Beauty,Bangalore,Search Engine,Supplier_14,4600.34,4
O100563,2025-05-02,Clothing,Hyderabad,Social Media,Supplier_18,3626.17,4
O100564,2025-05-02,Beauty,Delhi,Direct,Supplier_14,335.56,1
O100565,2025-05-02,Books,Kolkata,Search Engine,Supplier_5,4374.1,5
O100566,2025-05-02,Beauty,Hyderabad,Social Media,Supplier_20,3323.12,3
O100567,2025-05-02,Home & Kitchen,Delhi,Search Engine,Supplier_13,1621.13,5
O100568,2025-05-02,Electronics,Mumbai,Email,Supplier_1,1017.53,1
O100569,2025-05-02,Beauty,Bangalore,Social Media,Supplier_12,669.4,4
O100570,2025-05-02,Beauty,Delhi,Direct,Supplier_19,346.16,3
O100571,2025-05-02,Electronics,Chennai,Direct,Supplier_10,3795.11,5
O100572,2025-05-02,Home & Kitchen,Chennai,Social Media,Supplier_5,1255.63,2
O100573,2025-05-02,Clothing,Bangalore,Search Engine,Supplier_20,218.84,5
O100574,2025-05-02,Beauty,Hyderabad,Referral,Supplier_6,2046.63,1
O100575,2025-05-02,Electronics,Kolkata,Social Media,Supplier_12,2464.77,3
O100576,2025-05-02,Books,Hyderabad,Direct,Supplier_3,929.23,2
O100577,2025-05-02,Electronics,Delhi,Email,Supplier_14,315.84,3
O100578,2025-05-02,Books,Hyderabad,Direct,Supplier_4,1026.71,3
O100579,2025-05-02,Home & Kitchen,Bangalore,Referral,Supplier_17,3427.6,5
O100580,2025-05-02,Clothing,Delhi,Direct,Supplier_17,502.99,4
O100581,2025-05-02,Electronics,Mumbai,Referral,Supplier_14,2819.68,5
O100582,2025-05-02,Toys,Hyderabad,Social Media,Supplier_15,817.42,2
O100583,2025-05-02,Beauty,Hyderabad,Direct,Supplier_7,1058.88,1
O100584,2025-05-02,Home & Kitchen,Kolkata,Search Engine,Supplier_4,2026.08,5
O100585,2025-05-02,Electronics,Delhi,Search Engine,Supplier_17,594.04,4
O100586,2025-05-02,Beauty,Chennai,Direct,Supplier_6,948.7,4
O100587,2025-05-02,Electronics,Hyderabad,Direct,Supplier_11,1809.87,5
O100588,2025-05-02,Books,Bangalore,Email,Supplier_12,1715.38,2
O100589,2025-05-02,Electronics,Hyderabad,Direct,Supplier_15,3771.43,4
O100590,2025-05-02,Toys,Kolkata,Email,Supplier_12,466.43,4
O100591,2025-05-02,Electronics,Mumbai,Email,Supplier_11,4316.21,2
O100592,2025-05-02,Electronics,Kolkata,Email,Supplier_17,4099.54,2
O100593,2025-05-02,Toys,Hyderabad,Email,Supplier_8,3853.36,2
O100594,2025-05-02,Home & Kitchen,Chennai,Social Media,Supplier_12,1615.92,2
O100595,2025-05-02,Electronics,Hyderabad,Search Engine,Supplier_9,4132.12,5
O100596,2025-05-02,Toys,Delhi,Email,Supplier_11,995.73,5
O100597,2025-05-02,Beauty,Hyderabad,Search Engine,Supplier_3,709.61,3
O100598,2025-05-02,Books,Chennai,Email,Supplier_7,320.29,3
O100599,2025-05-02,Books,Delhi,Search Engine,Supplier_3,4702.62,3
O100600,2025-05-03,Electronics,Bangalore,Direct,Supplier_16,1609.25,4
O100601,2025-05-03,Home & Kitchen,Delhi,Direct,Supplier_10,4596.33,2
O100602,2025-05-03,Home & Kitchen,Kolkata,Search Engine,Supplier_7,1435.81,5
O100603,2025-05-03,Beauty,Mumbai,Email,Supplier_20,4547.07,5
O100604,2025-05-03,Electronics,Kolkata,Social Media,Supplier_15,4529.25,2
O100605,2025-05-03,Books,Delhi,Search Engine,Supplier_10,4626.01,3
O100606,2025-05-03,Home & Kitchen,Bangalore,Referral,Supplier_12,2531.15,4
O100607,2025-05-03,Electronics,Hyderabad,Social Media,Supplier_18,4343.14,5
O100608,2025-05-03,Home & Kitchen,Delhi,Referral,Supplier_9,4758.75,1
O100609,2025-05-03,Toys,Kolkata,Search Engine,Supplier_9,1690.62,4
O100610,2025-05-03,Home & Kitchen,Delhi,Email,Supplier_4,2152.48,4
O100611,2025-05-03,Books,Delhi,Referral,Supplier_5,3624.28,3
O100612,2025-05-03,Clothing,Delhi,Search Engine,Supplier_7,1571.76,2
O100613,2025-05-03,Beauty,Bangalore,Social Media,Supplier_7,3793.67,1
O100614,2025-05-03,Beauty,Chennai,Email,Supplier_11,462.07,3
O100615,2025-05-03,Books,Chennai,Referral,Supplier_10,2665.14,2
O100616,2025-05-03,Home & Kitchen,Delhi,Search Engine,Supplier_11,699.34,1
O100617,2025-05-03,Electronics,Bangalore,Email,Supplier_18,1537.29,5
O100618,2025-05-03,Home & Kitchen,Bangalore,Email,Supplier_12,1367.26,1
O100619,2025-05-03,Books,Delhi,Direct,Supplier_16,4210.77,3
O100620,2025-05-03,Beauty,Kolkata,Email,Supplier_4,1048.23,1
O100621,2025-05-03,Home & Kitchen,Kolkata,Search Engine,Supplier_17,4061.39,1
O100622,2025-05-03,Beauty,Mumbai,Social Media,Supplier_17,3990.41,1
O100623,2025-05-03,Electronics,Delhi,Direct,Supplier_5,2544.53,5
O100624,2025-05-03,Beauty,Mumbai,Search Engine,Supplier_13,1245.83,2
O100625,2025-05-03,Beauty,Kolkata,Search Engine,Supplier_3,1211.79,1
O100626,2025-05-03,Clothing,Kolkata,Search Engine,Supplier_17,2378.13,4
O100627,2025-05-03,Clothing,Delhi,Referral,Supplier_11,143.16,3
O100628,2025-05-03,Toys,Mumbai,Referral,Supplier_1,2703.62,4
O100629,2025-05-03,Clothing,Mumbai,Social Media,Supplier_18,4768.62,2
O100630,2025-05-03,Beauty,Delhi,Search Engine,Supplier_17,858.06,3
O100631,2025-05-03,Books,Mumbai,Referral,Supplier_9,2909.39,2
O100632,2025-05-03,Beauty,Hyderabad,Referral,Supplier_20,4812.72,3
O100633,2025-05-03,Books,Kolkata,Referral,Supplier_7,4316.56,4
O100634,2025-05-03,Books,Chennai,Social Media,Supplier_5,4266.86,4
O100635,2025-05-03,Clothing,Bangalore,Social Media,Supplier_16,4127.06,5
O100636,2025-05-03,Home & Kitchen,Mumbai,Search Engine,Supplier_7,1614.22,2
O100637,2025-05-03,Electronics,Mumbai,Direct,Supplier_13,4464.02,4
O100638,2025-05-03,Clothing,Bangalore,Search Engine,Supplier_13,4712.57,3
O100639,2025-05-03,Clothing,Mumbai,Referral,Supplier_15,2529.38,1
O100640,2025-05-03,Home & Kitchen,Bangalore,Referral,Supplier_17,1837.4,1
O100641,2025-05-03,Electronics,Delhi,Email,Supplier_17,2129.72,1
O100642,2025-05-03,Beauty,Hyderabad,Search Engine,Supplier_19,1737.61,5
O100643,2025-05-03,Toys,Hyderabad,Referral,Supplier_10,1140.85,4
O100644,2025-05-03,Toys,Kolkata,Referral,Supplier_2,3130.4,2
O100645,2025-05-03,Beauty,Chennai,Direct,Supplier_14,2856.72,2
O100646,2025-05-03,Clothing,Mumbai,Email,Supplier_3,2366.67,5
O100647,2025-05-03,Electronics,Chennai,Search Engine,Supplier_7,569.64,3
O100648,2025-05-03,Clothing,Delhi,Social Media,Supplier_11,4004.78,4
O100649,2025-05-03,Books,Hyderabad,Search Engine,Supplier_17,957.17,4
O100650,2025-05-03,Clothing,Delhi,Search Engine,Supplier_15,661.35,3
O100651,2025-05-03,Clothing,Delhi,Direct,Supplier_19,3153.05,3
O100652,2025-05-03,Beauty,Mumbai,Search Engine,Supplier_11,2053.36,4
O100653,2025-05-03,Beauty,Delhi,Direct,Supplier_15,393.06,4
O100654,2025-05-03,Beauty,Hyderabad,Direct,Supplier_15,1842.28,1
O100655,2025-05-03,Toys,Chennai,Referral,Supplier_6,3881.72,2
O100656,2025-05-03,Books,Hyderabad,Social Media,Supplier_15,3114.72,1
O100657,2025-05-03,Beauty,Mumbai,Direct,Supplier_9,1877.65,1
O100658,2025-05-03,Electronics,Hyderabad,Email,Supplier_5,1039.84,2
O100659,2025-05-03,Toys,Bangalore,Email,Supplier_19,3195.8,5
O100660,2025-05-03,Home & Kitchen,Chennai,Social Media,Supplier_5,4449.02,5
O100661,2025-05-03,Electronics,Bangalore,Direct,Supplier_13,3266.74,5
O100662,2025-05-03,Electronics,Bangalore,Social Media,Supplier_18,4083.23,5
O100663,2025-05-03,Beauty,Kolkata,Referral,Supplier_20,2655.49,3
O100664,2025-05-03,Home & Kitchen,Mumbai,Email,Supplier_17,3618.06,1
